"V1","V2"
0.175704888533801,0.156374850106658
0.469657269975869,0.113225969165796
0.780015055468539,0.0944927682285197
1.04103926685639,0.150815824250458
1.35093582601985,0.183446987444768
1.71236655832035,0.14176953092101
2.01517798070563,0.190544101555133
2.29209562923643,0.187053709872998
2.64786012523109,0.207477752963314
3.00239421290462,0.158295035886113
3.3338949723402,0.105818527808879
3.58079095397261,0.173734643409261
3.85800668637967,0.118347803421784
4.19947234200663,0.117738003173145
4.54622849504813,0.188887964672176
4.90596715841093,0.15377844919567
5.12003782467218,0.155088841187535
5.49464734803769,0.211570572195342
5.80911775649292,0.133090386982076
6.07421861440525,0.195475147222169
6.36376842853497,0.216111297369935
6.70289858945762,0.133414366777288
7.05539524418418,0.131379221042152
7.32929391568177,0.155433362320764
7.62934568847413,0.171788047911832
8.02102580870269,0.0963800926692784
8.23462104299688,0.0995261858624872
8.58245221499237,0.130172997654881
8.90074078191537,0.154561127535999
9.22597683328786,0.117921902856324
9.5374278340314,0.0992606039508246
9.89877383911517,0.111665011645528
0.184795552573632,0.421263759286376
0.444230827706633,0.415406399173662
0.801078645628877,0.408385907241609
1.04730274117901,0.502758428803645
1.41945609331015,0.414521646336652
1.68083751222002,0.482257503055735
2.09326367088943,0.458909357752418
2.37246103084181,0.522079673799453
2.59401353789144,0.492289438610896
2.96538315922953,0.455142194899963
3.26202426839154,0.443091970228124
3.59132870071335,0.417177631228697
3.88239936847822,0.530050816887524
4.22715062068892,0.452959067537449
4.47903775161831,0.511044700077036
4.8027968488168,0.436846279830206
5.14778105646838,0.508821271767374
5.51780731373583,0.494658156530932
5.80292256138637,0.519594812125433
6.14409576094477,0.424065677594626
6.42795730096987,0.434359447128372
6.70416270216811,0.475392205582466
7.05967989389319,0.492443434923189
7.33011739229551,0.463917620130815
7.62425213315873,0.457604940340389
7.98833287070738,0.425958484120201
8.22398657014128,0.493830461491598
8.59513629385037,0.489214209344937
8.90413654394797,0.422172437043628
9.20542624290101,0.488070460880408
9.54555078444537,0.486161293578334
9.85978054773295,0.433052983105881
0.175459787889849,0.84100285806926
0.430979914643103,0.737362402549479
0.806063723837724,0.799417061498389
1.10075053249602,0.733382456499385
1.4150774043519,0.832395316159818
1.72239708245615,0.834803254372673
2.03839426729246,0.722074195044115
2.30000463390024,0.726052129961317
2.71497218534932,0.783929524157429
3.00235179511947,0.743941386783263
3.29953696404118,0.787026756064733
3.54582700508763,0.808714013110148
3.84988683598931,0.80496875467361
4.20221882459009,0.802624244184699
4.59272353030974,0.756297355284914
4.83187459406327,0.813033551239641
5.17056044758647,0.732349728408735
5.42089848726755,0.841990382003132
5.73692430785741,0.762257586524356
6.14091986432322,0.749338993715355
6.40806113518192,0.817287783313077
6.72770556280739,0.827637166570639
7.01001792243915,0.733991640241584
7.38629400276113,0.807485446945066
7.661530152458,0.777958588703768
8.02398991060909,0.839149757230189
8.26212489511818,0.729378092713887
8.61187143850839,0.736098007037072
8.88298027942074,0.782177613844397
9.2333526367438,0.778099572547944
9.52498395950533,0.824944701074855
9.84696605108911,0.767192155035445
0.132676432782318,1.07723833306227
0.423464625171619,1.04781168687623
0.73122660748777,1.10311646625632
1.08649523201166,1.08973625182989
1.44249627494719,1.09047548499075
1.67493018464302,1.11964488233207
2.08836019472801,1.07416877165087
2.30505056507536,1.13227042858489
2.67073446090217,1.11248636888922
2.94831945939222,1.03381961790728
3.3434207784303,1.0404981841275
3.63593637986924,1.12723921443103
3.88713443238521,1.12982556375209
4.16332563385367,1.05401860363781
4.55032262403984,1.1115008360357
4.90285206408589,1.0370588072401
5.11070618862868,1.08693437115289
5.43639448436443,1.10790125787025
5.78304776223376,1.14042879070621
6.13432273009676,1.0414750285272
6.39061183531885,1.11508614802733
6.66459468813264,1.04779430673807
7.07978204623214,1.12128592262161
7.35067768787849,1.04264166133362
7.69945838692365,1.0555636396457
7.95922535980935,1.15568632856593
8.32808572598151,1.1239032606245
8.60481672122842,1.15474171453388
8.93989335582592,1.06336977673345
9.23504182469333,1.11947127585881
9.49521398049546,1.15022799666622
9.86009139480302,1.10362440711469
0.187305840023328,1.45941221114481
0.463026667595841,1.45646530471276
0.766552729008254,1.39742275743629
1.05062726684264,1.43441472016275
1.35607025347417,1.44783766017645
1.71475535182981,1.42294737993507
2.0761253812816,1.43338432032033
2.32210182762356,1.41865267796675
2.69972188124666,1.36521808651742
2.92300123357563,1.36677122939727
3.31081169450772,1.3694313383894
3.6099060967972,1.46745780142373
3.85412103193812,1.40112440814846
4.19341012428049,1.46468981824
4.47913093643729,1.42266671036487
4.79236215955461,1.42824783126707
5.19317296042573,1.34399710339494
5.48569541395409,1.45612713365699
5.74920054513495,1.34453711603419
6.04849888678291,1.40567871448002
6.39293276652461,1.46179689085693
6.68822734674904,1.39680671610404
7.05386089676176,1.46458758416702
7.35683564882493,1.39853833362577
7.70934837462846,1.40497431936092
7.99834293714957,1.36097251359024
8.27473619105876,1.42491259193048
8.64614453510148,1.46817801805446
8.90314641181612,1.45156177107128
9.16890771326143,1.46023443486774
9.51138213661034,1.43823517172132
9.86354125232901,1.34560744097689
0.0980558799346909,1.70898482584744
0.485617532074684,1.70564328847104
0.733481492730789,1.70606905085151
1.09265246705036,1.74575397768058
1.35866458978853,1.69415894139092
1.72497948425007,1.69139776349766
1.98788823164068,1.66146896136343
2.38786647861707,1.70759497067775
2.68991140296566,1.74851430382114
2.91836929903366,1.66959937853971
3.34327338670846,1.76049257299746
3.55822451968561,1.72634050805937
3.90700348591781,1.68614853816689
4.27655938477255,1.76279578485992
4.56076040511834,1.75950630826992
4.81912576896138,1.68408152289339
5.20207039397792,1.73415480129188
5.51535342505667,1.72057406700333
5.75926058227196,1.72421931641293
6.13298905474949,1.78076696916833
6.35762610661914,1.71537257789169
6.76557835651329,1.66500446599093
7.02841850058758,1.68770801924984
7.37112430189154,1.70214700649376
7.644520564907,1.6952578680357
7.93964859901462,1.72907667295658
8.22791678778594,1.72578496256028
8.62717580058961,1.73460920047364
8.92280723148724,1.75037884735502
9.26465709487093,1.67696265230188
9.48420350713423,1.65817806270206
9.82644312005141,1.71728434640681
0.18421559772105,1.9988903577032
0.42088436303311,2.00253702478949
0.823083762661554,1.98680591609445
1.03157023611129,2.08591187841375
1.36820291541517,2.07376267775544
1.71052119400701,2.01590959724854
1.98482615407556,1.99104525209987
2.28617517816019,2.00074639281956
2.62012675486039,1.97887845491641
2.90734330652049,2.06729370402172
3.29011610519956,2.05698896429385
3.5400370870484,1.99688919281471
3.84828107661451,2.05515554756857
4.22876050759805,2.04237685451517
4.56234821298858,1.97511166360346
4.84793169767363,2.01455407144385
5.16685481989407,1.9881441386824
5.50823880787357,2.02603094410733
5.77151856705314,2.07534524329822
6.06154672882985,2.06936941304593
6.3484537692857,1.99258014679071
6.65758981223917,2.0826890328608
7.04346347492537,2.02537430153461
7.31381685525412,2.09241883014329
7.65910620405339,2.0807877862535
7.94579268738744,2.08121014098288
8.25194955873303,2.08956501595094
8.6017950437672,2.05056011729175
8.87418812146643,2.07938989446848
9.24338535979041,2.02899863864877
9.4937935002672,2.01460447764839
9.84406819814467,2.04875053957221
0.0978836888680235,2.28647726515192
0.525555631873431,2.35601693714852
0.817405536305159,2.3389284760342
1.08385708119022,2.35636951087508
1.41058322225581,2.32356702315155
1.77658746563247,2.30242688077851
2.01661869173404,2.30438718720688
2.31237415611395,2.31817799509736
2.6999277145369,2.37547831534175
2.93812730693026,2.28883689615759
3.26833285935572,2.35446886430145
3.63973393957713,2.28316731352243
3.93359248086927,2.32845888283919
4.1693465008575,2.38046767414198
4.49123003066052,2.3123869219562
4.83490523268119,2.35776199333486
5.17554261584883,2.35269648520625
5.47277244008728,2.32689165335614
5.7289541719656,2.38529157039011
6.07077474246034,2.3017619344464
6.36286843777634,2.30056588054867
6.69114417527453,2.33007457753411
7.06473085848847,2.31800752293202
7.32660470460542,2.31163713353453
7.69498147300328,2.31218606539187
8.01439579983708,2.40383241511881
8.24587822280591,2.32385787292151
8.5459164447966,2.34111202397617
8.93713667691918,2.31337207203615
9.17756973131327,2.36881944196648
9.53343829384539,2.35456164297648
9.79901052615605,2.37037705432158
0.168199359526625,2.69216599318315
0.440432449307991,2.65256588053307
0.767298035207205,2.7054550438188
1.0569129481446,2.66500303801149
1.41708721284522,2.59503780675004
1.72847183456179,2.70881356732571
2.08074786051293,2.62898974592099
2.3955037316482,2.62084617168875
2.60825819100137,2.62584848725237
2.97203079526662,2.61582921378431
3.25401885056635,2.64228781952988
3.65046916049323,2.62686637919978
3.94494938355638,2.66143099477631
4.25626347638899,2.71807657429599
4.49197143132915,2.65801009206916
4.79980833892478,2.69027173053473
5.1735893706209,2.71461931659724
5.41233388139517,2.63024658907671
5.75011526423623,2.66665392983123
6.0829689654347,2.70169841649476
6.37017058138736,2.71747446170775
6.77996328059817,2.62621346767992
6.99157684537931,2.69965815529577
7.30946133879479,2.63102435847395
7.62804938515183,2.69034464197466
7.92684065326466,2.67174638461438
8.27332435516291,2.62391928621219
8.56058010194101,2.64752385299653
8.84650801782846,2.70068416002323
9.21686466850224,2.71024873104761
9.56326418588287,2.6578972323623
9.7956307537097,2.62733070077957
0.147158610081533,2.96318910302944
0.410697643732419,3.01205217526876
0.742372934997547,2.95972130977316
1.13387881248491,3.01319359050831
1.41089547725278,2.94576028420124
1.65892997567425,2.99823383943294
1.99962152497028,2.96010920341359
2.3420853234129,2.96499279042473
2.67327281055623,2.96211611063336
2.92110267293174,2.95093514287146
3.28931509045651,2.92962357317447
3.64735700786696,3.02853408115334
3.91193844014197,2.96155153631116
4.26620413086493,2.97079152966035
4.58890043085557,3.02636465860996
4.81776709208498,3.01870127709117
5.11590499570593,2.95472791223438
5.50760976690799,2.93525269825477
5.77387533360161,2.93551667261636
6.11907177281682,2.92013801945723
6.39897579577519,2.99855303223012
6.66986361081945,2.97798755054828
7.00053021078929,2.9370401709748
7.35682140395511,3.01057223402313
7.61501006025355,2.94778684520861
7.959617032815,2.98242576382472
8.28781346807955,2.981985649938
8.63717132571037,3.00948801464983
8.9165233670501,3.01117108002654
9.22155842991197,3.01665937999496
9.58588792927912,2.92406258525443
9.83162648053258,2.92202932696091
0.127721856726566,3.29079472683952
0.429880664625671,3.28212052377057
0.738961916940752,3.23927892401116
1.03293060991564,3.31645668062265
1.46853583873599,3.32363510472351
1.67303271303535,3.29442663598456
2.05500581228989,3.26392702318844
2.38150105494424,3.24019280591165
2.69171953829937,3.31727937297546
2.92566481445101,3.33356992519111
3.2976595639193,3.32876749371644
3.64230969548225,3.3112218711758
3.88564752027742,3.22622326642158
4.22047358934651,3.34198274844675
4.52363295998657,3.29185542176128
4.81718260562047,3.29189114409382
5.15288494725246,3.22694011765998
5.43400949609349,3.23151047114516
5.79064979517716,3.33917156598181
6.06732437433675,3.32178997519077
6.44776872301009,3.24125378858298
6.66194956912659,3.24104352737777
7.04525295115309,3.23607150549651
7.29061472977628,3.30302843483514
7.67934234341374,3.2752141925157
8.01833540637745,3.28069875625079
8.28658382050344,3.24731741979485
8.57790455128998,3.23050534931826
8.92832103191176,3.25707627474912
9.23912110249512,3.30723396065878
9.50294025830226,3.29054702358553
9.8335603652813,3.30366643518209
0.200830014247913,3.58926454020548
0.453734105190961,3.60027083085151
0.823398452746915,3.59343606434413
1.12273215138703,3.55506672395859
1.45025070683914,3.64173753585783
1.73835018198588,3.5602242485038
2.09105157741578,3.57800874588429
2.28186956449645,3.58500030281721
2.64904568580096,3.60491776815616
2.97239274074673,3.62935389950871
3.23326950526098,3.56486611627042
3.63251465748181,3.60759233997669
3.90376784116961,3.60584477201337
4.18323868032894,3.54067990052863
4.5566289613198,3.57728639288689
4.86211284206365,3.60533334463253
5.11113916349132,3.53252629740746
5.50026357307797,3.5819453758013
5.74670754830004,3.6284979628399
6.07465558269178,3.63330303362454
6.37065302176052,3.56731612500153
6.73161474886001,3.58262816176284
7.01689867785899,3.5950967365934
7.37166095135035,3.56425919473986
7.69824568377226,3.55944791305228
7.96895753551507,3.61713217961369
8.28763212834019,3.60757503655623
8.60542382253334,3.53868322039489
8.96404905235977,3.56828874142957
9.18271541484864,3.59174020044156
9.52204092079774,3.64297952369088
9.82385523477569,3.5793066577462
0.156459212157642,3.90059604722774
0.429691290308256,3.93294137591147
0.755073773354525,3.91255328551051
1.07222186893341,3.87607382651186
1.45378728280775,3.86413077029283
1.76900965851382,3.85413415441872
2.09192337092827,3.92149232051452
2.30785116821062,3.84714529453777
2.60046381418942,3.86844069985091
2.94836188261979,3.84419121133396
3.26408377298503,3.92002336389851
3.55546820588643,3.87014240308781
3.95516758368467,3.86489422622253
4.27377570056706,3.93086845273501
4.48726601345697,3.95728304615477
4.86816118226852,3.87488263702835
5.16906755903619,3.89328915966325
5.51802648260491,3.95656648650765
5.72565735006356,3.91915447410429
6.11480708830641,3.94045559634105
6.36016032478074,3.90804299537558
6.77869740736787,3.90161171689397
7.0771029399184,3.96747729097842
7.38722704714746,3.92792309389915
7.62981594109442,3.89476577503956
7.93111132373451,3.90720697218785
8.27689540822757,3.85448306088801
8.53839978581527,3.87334390333854
8.94536786430399,3.91288186123711
9.2785126605304,3.86026397513342
9.50666004110826,3.92691311045201
9.90278558814316,3.8771496762929
0.201182386052096,4.16027648875024
0.433815446158405,4.23319766545319
0.766092815902084,4.26919111795723
1.04613670692197,4.25508890624042
1.35061079158913,4.24893170624273
1.71813036550884,4.25108837461448
2.02485765219899,4.27607159406762
2.3216203750053,4.23046087296098
2.66731275591883,4.22655843559187
3.00893837731564,4.25277077982901
3.29666765540605,4.20967715748702
3.58749681559857,4.18747471040115
3.91849129376351,4.24387954254053
4.24834519127035,4.1875445364858
4.52906627612538,4.15694477653597
4.85963029670529,4.15757247884176
5.17063103281544,4.2706772381207
5.52250925192493,4.21505270313355
5.78746003401466,4.25422456045635
6.07644589766278,4.24228801287245
6.4568687977735,4.25395625657984
6.72216251780628,4.19335426529869
7.04677679896122,4.27429080955335
7.33870207378641,4.2325058344577
7.62283590590232,4.24105385781149
7.91039693093626,4.23376137705054
8.26317596863373,4.26960753463209
8.53996359501616,4.22237149582361
8.96171944908565,4.2005607492174
9.17032485490199,4.18439498485532
9.5495647288044,4.16590936708963
9.84522790741175,4.17415308614727
0.152383361652028,4.58534733776469
0.416753139812499,4.59212627841043
0.725504805886885,4.51522552646929
1.11361928214319,4.48738336007227
1.41387470258633,4.5585089874221
1.74334571609506,4.48428606678499
1.98872172037954,4.52287002294906
2.36013900264516,4.47525482837227
2.60593058064114,4.57532069180161
3.00044174099457,4.57207915594336
3.23944474608288,4.51366233508452
3.64083453884814,4.48372002886026
3.88064345592284,4.54515303927474
4.17867294666939,4.56708222848829
4.59323872893583,4.54257148774923
4.84554427326657,4.54990553040989
5.15724673483055,4.51131921511842
5.407778259716,4.55020041260286
5.78151774854632,4.46984319182229
6.12989125822787,4.53885663044639
6.35207142203581,4.53791053459281
6.77556458328036,4.48463791687391
7.01658146255068,4.47010985648376
7.32145724023576,4.50492934737122
7.62955496332143,4.49151399129187
8.00756259667105,4.48098084988305
8.33595909338328,4.48021515805158
8.61111038789386,4.47610558918677
8.9104267435614,4.50541982316645
